"","Project_name","Station_ID","UTM_X","UTM_Y","Subpop","occasion","effort","Species2","Animal_ID"
"1638","JPRF","S24",1152057.82555856,981397.417902167,"Omineca",1,13,"NULL",NA
"1639","JPRF","S24",1152057.82555856,981397.417902167,"Omineca",2,18,"NULL",NA
"1640","JPRF","S24",1152057.82555856,981397.417902167,"Omineca",3,22,"NULL",NA
"1641","JPRF","S24",1152057.82555856,981397.417902167,"Omineca",4,21,"NULL",NA
"1642","JPRF","S25",1149187.05374722,979033.77214079,"Omineca",1,14,"NULL",NA
"1643","JPRF","S25",1149187.05374722,979033.77214079,"Omineca",2,18,"NULL",NA
"1644","JPRF","S25",1149187.05374722,979033.77214079,"Omineca",3,22,"NULL",NA
"1645","JPRF","S25",1149187.05374722,979033.77214079,"Omineca",4,21,"Pekania pennanti","SN_190"
"1646","JPRF","S26",1147632.82078267,977934.760866636,"Omineca",1,14,"NULL",NA
"1647","JPRF","S26",1147632.82078267,977934.760866636,"Omineca",2,18,"NULL",NA
"1648","JPRF","S26",1147632.82078267,977934.760866636,"Omineca",3,22,"NULL",NA
"1649","JPRF","S26",1147632.82078267,977934.760866636,"Omineca",4,21,"NULL",NA
"1650","JPRF","S27",1152879.45945698,979420.334716484,"Omineca",1,14,"NULL",NA
"1651","JPRF","S27",1152879.45945698,979420.334716484,"Omineca",2,18,"NULL",NA
"1652","JPRF","S27",1152879.45945698,979420.334716484,"Omineca",3,22,"NULL",NA
"1653","JPRF","S27",1152879.45945698,979420.334716484,"Omineca",4,21,"Pekania pennanti","SN_192"
"1654","JPRF","S28",1151310.37801704,977350.868227999,"Omineca",1,14,"NULL",NA
"1655","JPRF","S28",1151310.37801704,977350.868227999,"Omineca",2,18,"NULL",NA
"1656","JPRF","S28",1151310.37801704,977350.868227999,"Omineca",3,22,"NULL",NA
"1657","JPRF","S28",1151310.37801704,977350.868227999,"Omineca",4,21,"Pekania pennanti",NA
"1658","JPRF","S29",1148876.78701311,974684.537420849,"Omineca",1,19,"NULL",NA
"1659","JPRF","S29",1148876.78701311,974684.537420849,"Omineca",2,23,"NULL",NA
"1660","JPRF","S29",1148876.78701311,974684.537420849,"Omineca",3,18,"NULL",NA
"1661","JPRF","S29",1148876.78701311,974684.537420849,"Omineca",4,22,"NULL",NA
"1662","JPRF","S3",1109839.48334882,950591.029786741,"Chilcotin",1,20,"NULL",NA
"1663","JPRF","S3",1109839.48334882,950591.029786741,"Chilcotin",2,22,"NULL",NA
"1664","JPRF","S3",1109839.48334882,950591.029786741,"Chilcotin",3,23,"NULL",NA
"1665","JPRF","S3",1109839.48334882,950591.029786741,"Chilcotin",4,18,"Pekania pennanti","SN_196"
"1666","JPRF","S3",1109839.48334882,950591.029786741,"Omineca",1,20,"NULL",NA
"1667","JPRF","S3",1109839.48334882,950591.029786741,"Omineca",2,22,"NULL",NA
"1668","JPRF","S3",1109839.48334882,950591.029786741,"Omineca",3,23,"NULL",NA
"1669","JPRF","S3",1109839.48334882,950591.029786741,"Omineca",4,18,"Pekania pennanti","SN_196"
"1670","JPRF","S30",1128847.58425743,989387.715623067,"Omineca",1,19,"NULL",NA
"1671","JPRF","S30",1128847.58425743,989387.715623067,"Omineca",2,23,"NULL",NA
"1672","JPRF","S30",1128847.58425743,989387.715623067,"Omineca",3,18,"NULL",NA
"1673","JPRF","S30",1128847.58425743,989387.715623067,"Omineca",4,22,"NULL",NA
"1674","JPRF","S31",1128340.17618966,987006.902219562,"Omineca",1,19,"NULL",NA
"1675","JPRF","S31",1128340.17618966,987006.902219562,"Omineca",2,23,"NULL",NA
"1676","JPRF","S31",1128340.17618966,987006.902219562,"Omineca",3,18,"NULL",NA
"1677","JPRF","S31",1128340.17618966,987006.902219562,"Omineca",4,22,"NULL",NA
"1678","JPRF","S32",1128730.12821946,984114.036233401,"Omineca",1,19,"NULL",NA
"1679","JPRF","S32",1128730.12821946,984114.036233401,"Omineca",2,23,"NULL",NA
"1680","JPRF","S32",1128730.12821946,984114.036233401,"Omineca",3,21,"NULL",NA
"1681","JPRF","S32",1128730.12821946,984114.036233401,"Omineca",4,19,"NULL",NA
"1682","JPRF","S33",1129487.45856931,981789.942028446,"Chilcotin",1,19,"NULL",NA
"1683","JPRF","S33",1129487.45856931,981789.942028446,"Chilcotin",2,23,"NULL",NA
"1684","JPRF","S33",1129487.45856931,981789.942028446,"Chilcotin",3,18,"NULL",NA
"1685","JPRF","S33",1129487.45856931,981789.942028446,"Chilcotin",4,22,"NULL",NA
"1686","JPRF","S33",1129487.45856931,981789.942028446,"Omineca",1,19,"NULL",NA
"1687","JPRF","S33",1129487.45856931,981789.942028446,"Omineca",2,23,"NULL",NA
"1688","JPRF","S33",1129487.45856931,981789.942028446,"Omineca",3,18,"NULL",NA
"1689","JPRF","S33",1129487.45856931,981789.942028446,"Omineca",4,22,"NULL",NA
"1690","JPRF","S34",1131860.38297331,979965.024968826,"Chilcotin",1,19,"NULL",NA
"1691","JPRF","S34",1131860.38297331,979965.024968826,"Chilcotin",2,23,"NULL",NA
"1692","JPRF","S34",1131860.38297331,979965.024968826,"Chilcotin",3,18,"NULL",NA
"1693","JPRF","S34",1131860.38297331,979965.024968826,"Chilcotin",4,22,"NULL",NA
"1694","JPRF","S35",1133256.52563312,977976.324913269,"Chilcotin",1,19,"NULL",NA
"1695","JPRF","S35",1133256.52563312,977976.324913269,"Chilcotin",2,23,"NULL",NA
"1696","JPRF","S35",1133256.52563312,977976.324913269,"Chilcotin",3,25,"NULL",NA
"1697","JPRF","S35",1133256.52563312,977976.324913269,"Chilcotin",4,15,"NULL",NA
"1698","JPRF","S4",1110176.12222792,947653.050705342,"Chilcotin",1,19,"NULL",NA
"1699","JPRF","S4",1110176.12222792,947653.050705342,"Chilcotin",2,22,"NULL",NA
"1700","JPRF","S4",1110176.12222792,947653.050705342,"Chilcotin",3,23,"NULL",NA
"1701","JPRF","S4",1110176.12222792,947653.050705342,"Chilcotin",4,18,"NULL",NA
"1702","JPRF","S4",1110176.12222792,947653.050705342,"Omineca",1,19,"NULL",NA
"1703","JPRF","S4",1110176.12222792,947653.050705342,"Omineca",2,22,"NULL",NA
"1704","JPRF","S4",1110176.12222792,947653.050705342,"Omineca",3,23,"NULL",NA
"1705","JPRF","S4",1110176.12222792,947653.050705342,"Omineca",4,18,"NULL",NA
"1706","JPRF","S5",1109816.18949171,945367.163875023,"Chilcotin",1,19,"NULL",NA
"1707","JPRF","S5",1109816.18949171,945367.163875023,"Chilcotin",2,22,"NULL",NA
"1708","JPRF","S5",1109816.18949171,945367.163875023,"Chilcotin",3,23,"NULL",NA
"1709","JPRF","S5",1109816.18949171,945367.163875023,"Chilcotin",4,18,"NULL",NA
"1710","JPRF","S6",1109144.5243383,942848.254332144,"Chilcotin",1,21,"NULL",NA
"1711","JPRF","S6",1109144.5243383,942848.254332144,"Chilcotin",2,22,"NULL",NA
"1712","JPRF","S6",1109144.5243383,942848.254332144,"Chilcotin",3,23,"NULL",NA
"1713","JPRF","S6",1109144.5243383,942848.254332144,"Chilcotin",4,18,"NULL",NA
"1714","JPRF","S7",1109657.14690064,940945.681485398,"Chilcotin",1,21,"NULL",NA
"1715","JPRF","S7",1109657.14690064,940945.681485398,"Chilcotin",2,22,"NULL",NA
"1716","JPRF","S7",1109657.14690064,940945.681485398,"Chilcotin",3,23,"NULL",NA
"1717","JPRF","S7",1109657.14690064,940945.681485398,"Chilcotin",4,18,"NULL",NA
"1718","JPRF","S9",1135124.55610107,950574.555974535,"Chilcotin",1,17,"NULL",NA
"1719","JPRF","S9",1135124.55610107,950574.555974535,"Chilcotin",2,18,"NULL",NA
"1720","JPRF","S9",1135124.55610107,950574.555974535,"Chilcotin",3,35,"NULL",NA
"1721","JPRF","S9",1135124.55610107,950574.555974535,"Chilcotin",4,8,"NULL",NA
"1722","JPRF","W1",1073197.21009068,1078971.37909332,"Omineca",1,13,"NULL",NA
"1723","JPRF","W1",1073197.21009068,1078971.37909332,"Omineca",2,14,"NULL",NA
"1724","JPRF","W10",1058239.96247217,1088735.35144114,"Omineca",1,13,"NULL",NA
"1725","JPRF","W10",1058239.96247217,1088735.35144114,"Omineca",2,15,"NULL",NA
"1726","JPRF","W11",1064038.86285445,1083968.24756631,"Omineca",1,5,"NULL",NA
"1727","JPRF","W11",1064038.86285445,1083968.24756631,"Omineca",2,15,"NULL",NA
"1728","JPRF","W12",1063123.4758172,1086321.42985168,"Omineca",1,13,"NULL",NA
"1729","JPRF","W12",1063123.4758172,1086321.42985168,"Omineca",2,15,"NULL",NA
"1730","JPRF","W13",1062491.23319589,1088169.61865247,"Omineca",1,13,"NULL",NA
"1731","JPRF","W13",1062491.23319589,1088169.61865247,"Omineca",2,15,"NULL",NA
"1732","JPRF","W14",1062056.28861377,1090155.44056736,"Omineca",1,13,"NULL",NA
"1733","JPRF","W14",1062056.28861377,1090155.44056736,"Omineca",2,15,"NULL",NA
"1734","JPRF","W15",1059066.48989945,1090695.4877363,"Omineca",1,13,"NULL",NA
"1735","JPRF","W15",1059066.48989945,1090695.4877363,"Omineca",2,15,"NULL",NA
"1736","JPRF","W16",1069081.16083788,1088705.27107356,"Omineca",1,12,"NULL",NA
"1737","JPRF","W16",1069081.16083788,1088705.27107356,"Omineca",2,68,"NULL",NA
"1738","JPRF","W17",1069869.48050743,1086941.74144575,"Omineca",1,12,"NULL",NA
"1739","JPRF","W17",1069869.48050743,1086941.74144575,"Omineca",2,68,"NULL",NA
"1740","JPRF","W18",1071146.97308319,1084761.30353513,"Omineca",1,12,"NULL",NA
"1741","JPRF","W18",1071146.97308319,1084761.30353513,"Omineca",2,15,"NULL",NA
"1742","JPRF","W19",1072412.15042966,1083191.67449408,"Omineca",1,12,"NULL",NA
"1743","JPRF","W19",1072412.15042966,1083191.67449408,"Omineca",2,15,"NULL",NA
"1744","JPRF","W2",1071196.44229278,1079363.52014512,"Omineca",1,6,"NULL",NA
"1745","JPRF","W2",1071196.44229278,1079363.52014512,"Omineca",2,14,"NULL",NA
"1746","JPRF","W20",1073808.02496939,1081778.45192777,"Omineca",1,12,"NULL",NA
"1747","JPRF","W20",1073808.02496939,1081778.45192777,"Omineca",2,15,"NULL",NA
"1748","JPRF","W21",1080710.22984367,1075998.06113137,"Omineca",1,6,"NULL",NA
"1749","JPRF","W21",1080710.22984367,1075998.06113137,"Omineca",2,14,"NULL",NA
"1750","JPRF","W3",1069227.01467975,1080026.94917459,"Omineca",1,15,"NULL",NA
"1751","JPRF","W3",1069227.01467975,1080026.94917459,"Omineca",2,13,"NULL",NA
"1752","JPRF","W4",1067490.2404179,1081119.89050728,"Omineca",1,15,"NULL",NA
"1753","JPRF","W4",1067490.2404179,1081119.89050728,"Omineca",2,13,"NULL",NA
"1754","JPRF","W5",1065864.58506734,1082108.81375741,"Omineca",1,14,"NULL",NA
"1755","JPRF","W5",1065864.58506734,1082108.81375741,"Omineca",2,14,"NULL",NA
"1756","JPRF","W6",1079034.74781774,1077589.68294759,"Omineca",1,13,"NULL",NA
"1757","JPRF","W6",1079034.74781774,1077589.68294759,"Omineca",2,14,"NULL",NA
"1758","JPRF","W7",1077144.37687542,1078459.18667485,"Omineca",1,13,"NULL",NA
"1759","JPRF","W7",1077144.37687542,1078459.18667485,"Omineca",2,14,"NULL",NA
"1760","JPRF","W8",1060620.75906465,1087337.03895872,"Omineca",1,13,"NULL",NA
"1761","JPRF","W8",1060620.75906465,1087337.03895872,"Omineca",2,15,"NULL",NA
"1762","JPRF","W9",1057402.5842145,1086854.8342928,"Omineca",1,5,"NULL",NA
"1763","JPRF","W9",1057402.5842145,1086854.8342928,"Omineca",2,15,"NULL",NA
"1764","Omineca-Lower Chilako","LC-f-01-03a",1172566.68293166,962446.871314293,"Chilcotin",1,18,"NULL",NA
"1765","Omineca-Lower Chilako","LC-f-01-03b",1173507.25115855,961247.892352629,"Chilcotin",1,23,"NULL",NA
"1766","Omineca-Lower Chilako","LC-f-01-03b",1173507.25115855,961247.892352629,"Chilcotin",2,19,"NULL",NA
"1767","Omineca-Lower Chilako","LC-f-01-04a",1180115.31831718,962473.81442975,"Chilcotin",1,20,"NULL",NA
"1768","Omineca-Lower Chilako","LC-f-01-04a",1180115.31831718,962473.81442975,"Chilcotin",2,21,"NULL",NA
"1769","Omineca-Lower Chilako","LC-f-01-04b",1178970.55459697,961231.582549443,"Chilcotin",1,20,"NULL",NA
"1770","Omineca-Lower Chilako","LC-f-01-05a",1182515.09678957,961530.466848156,"Chilcotin",1,18,"NULL",NA
"1771","Omineca-Lower Chilako","LC-f-01-05b",1181867.88676337,962899.511551526,"Chilcotin",1,21,"NULL",NA
"1772","Omineca-Lower Chilako","LC-f-01-05c",1181282.73493898,961648.880864187,"Chilcotin",1,20,"NULL",NA
"1773","Omineca-Lower Chilako","LC-f-01-06a",1188495.54054511,962084.238171395,"Chilcotin",1,20,"NULL",NA
"1774","Omineca-Lower Chilako","LC-f-01-06a",1188495.54054511,962084.238171395,"Chilcotin",2,21,"NULL",NA
"1775","Omineca-Lower Chilako","LC-f-01-06a",1188495.54054511,962084.238171395,"Chilcotin",3,20,"NULL",NA
"1776","Omineca-Lower Chilako","LC-f-01-07a",1192951.26575827,962020.18118072,"Chilcotin",1,20,"NULL",NA
"1777","Omineca-Lower Chilako","LC-f-01-07b",1193116.78517485,961319.418057683,"Chilcotin",1,20,"NULL",NA
"1778","Omineca-Lower Chilako","LC-f-01-07b",1193116.78517485,961319.418057683,"Chilcotin",2,20,"NULL",NA
"1779","Omineca-Lower Chilako","LC-f-01-08a",1198235.38942155,962250.269314633,"Chilcotin",1,11,"NULL",NA
"1780","Omineca-Lower Chilako","LC-f-01-08a",1198235.38942155,962250.269314633,"Chilcotin",2,24,"NULL",NA
"1781","Omineca-Lower Chilako","LC-f-01-08a",1198235.38942155,962250.269314633,"Chilcotin",3,NA,"NULL",NA
"1782","Omineca-Lower Chilako","LC-f-01-08b",1198215.14362686,964965.096470926,"Chilcotin",1,20,"NULL",NA
"1783","Omineca-Lower Chilako","LC-f-01-09a",1201744.89308145,963351.829881432,"Chilcotin",1,14,"NULL",NA
"1784","Omineca-Lower Chilako","LC-f-01-09a",1201744.89308145,963351.829881432,"Chilcotin",2,23,"NULL",NA
"1785","Omineca-Lower Chilako","LC-f-01-09b",1202011.63652362,962242.734028597,"Chilcotin",1,18,"NULL",NA
"1786","Omineca-Lower Chilako","LC-f-01-09b",1202011.63652362,962242.734028597,"Chilcotin",2,23,"NULL",NA
"1787","Omineca-Lower Chilako","LC-f-01-10a",1204691.62637362,961758.022091164,"Chilcotin",1,19,"NULL",NA
"1788","Omineca-Lower Chilako","LC-f-01-10a",1204691.62637362,961758.022091164,"Chilcotin",2,21,"NULL",NA
"1789","Omineca-Lower Chilako","LC-f-01-10a",1204691.62637362,961758.022091164,"Chilcotin",3,NA,"NULL",NA
"1790","Omineca-Lower Chilako","LC-f-01-10b",1203321.99012893,963487.975923568,"Chilcotin",1,21,"NULL",NA
"1791","Omineca-Lower Chilako","LC-f-02-02a",1168672.5645588,956748.063609371,"Chilcotin",1,21,"NULL",NA
"1792","Omineca-Lower Chilako","LC-f-02-02b",1168431.99938884,957665.491942344,"Chilcotin",1,19,"Pekania pennanti","LC-f-02-02b_3_2436"
"1793","Omineca-Lower Chilako","LC-f-02-02c",1169869.45062658,957986.460118345,"Chilcotin",1,20,"NULL",NA
"1794","Omineca-Lower Chilako","LC-f-02-03a",1173088.00979088,958059.68517234,"Chilcotin",1,18,"NULL",NA
"1795","Omineca-Lower Chilako","LC-f-02-03a",1173088.00979088,958059.68517234,"Chilcotin",2,22,"NULL",NA
"1796","Omineca-Lower Chilako","LC-f-02-03b",1173674.00425145,958772.226053727,"Chilcotin",1,20,"NULL",NA
"1797","Omineca-Lower Chilako","LC-f-02-04a",1178600.70832223,960367.569888511,"Chilcotin",1,20,"NULL",NA
"1798","Omineca-Lower Chilako","LC-f-02-04b",1177475.63927225,959108.108939322,"Chilcotin",1,23,"NULL",NA
"1799","Omineca-Lower Chilako","LC-f-02-04c",1176703.61877871,957411.854330519,"Chilcotin",1,19,"NULL",NA
"1800","Omineca-Lower Chilako","LC-f-02-05a",1182112.28024072,958757.568370306,"Chilcotin",1,21,"NULL",NA
"1801","Omineca-Lower Chilako","LC-f-02-05a",1182112.28024072,958757.568370306,"Chilcotin",2,20,"Pekania pennanti","LC-f-02-05a_3_2590"
"1802","Omineca-Lower Chilako","LC-f-02-05a",1182112.28024072,958757.568370306,"Chilcotin",3,20,"NULL",NA
"1803","Omineca-Lower Chilako","LC-f-02-06a",1188508.1558284,957285.933048831,"Chilcotin",1,15,"NULL",NA
"1804","Omineca-Lower Chilako","LC-f-02-06a",1188508.1558284,957285.933048831,"Chilcotin",2,18,"NULL",NA
"1805","Omineca-Lower Chilako","LC-f-02-06b",1186983.83916107,959603.644411321,"Chilcotin",1,21,"NULL",NA
"1806","Omineca-Lower Chilako","LC-f-02-06b",1186983.83916107,959603.644411321,"Chilcotin",2,20,"NULL",NA
"1807","Omineca-Lower Chilako","LC-f-02-07a",1191037.30677701,957886.107905423,"Chilcotin",1,11,"NULL",NA
"1808","Omineca-Lower Chilako","LC-f-02-07a",1191037.30677701,957886.107905423,"Chilcotin",2,26,"NULL",NA
"1809","Omineca-Lower Chilako","LC-f-02-07a",1191037.30677701,957886.107905423,"Chilcotin",3,20,"NULL",NA
"1810","Omineca-Lower Chilako","LC-f-02-07b",1193759.98534009,959928.118396285,"Chilcotin",1,20,"NULL",NA
"1811","Omineca-Lower Chilako","LC-f-02-07c",1191712.97562153,958579.365240434,"Chilcotin",1,20,"NULL",NA
"1812","Omineca-Lower Chilako","LC-f-02-08a",1197647.55103794,959980.521598994,"Chilcotin",1,11,"NULL",NA
"1813","Omineca-Lower Chilako","LC-f-02-08a",1197647.55103794,959980.521598994,"Chilcotin",2,26,"NULL",NA
"1814","Omineca-Lower Chilako","LC-f-02-08b",1194291.60496415,957494.020419479,"Chilcotin",1,18,"NULL",NA
"1815","Omineca-Lower Chilako","LC-f-02-08c",1195190.66789712,959277.99274606,"Chilcotin",1,20,"NULL",NA
"1816","Omineca-Lower Chilako","LC-f-02-09a",1200864.0723239,958006.631413203,"Chilcotin",1,14,"NULL",NA
"1817","Omineca-Lower Chilako","LC-f-02-09a",1200864.0723239,958006.631413203,"Chilcotin",2,21,"NULL",NA
"1818","Omineca-Lower Chilako","LC-f-02-09a",1200864.0723239,958006.631413203,"Chilcotin",3,22,"NULL",NA
"1819","Omineca-Lower Chilako","LC-f-02-09b",1201955.58546741,957771.812457455,"Chilcotin",1,20,"NULL",NA
"1820","Omineca-Lower Chilako","LC-f-02-10a",1206863.31949411,960849.177088864,"Chilcotin",1,19,"NULL",NA
"1821","Omineca-Lower Chilako","LC-f-02-10b",1205710.07025368,960750.07848437,"Chilcotin",1,21,"NULL",NA
"1822","Omineca-Lower Chilako","LC-f-02-10b",1205710.07025368,960750.07848437,"Chilcotin",2,21,"NULL",NA
"1823","Omineca-Lower Chilako","LC-f-03-01a",1164608.67197413,953312.011369489,"Chilcotin",1,20,"NULL",NA
"1824","Omineca-Lower Chilako","LC-f-03-01a",1164608.67197413,953312.011369489,"Chilcotin",2,20,"Pekania pennanti","LC-f-03-01a_3_2408"
"1825","Omineca-Lower Chilako","LC-f-03-01b",1163502.00839176,954188.693862411,"Chilcotin",1,20,"NULL",NA
"1826","Omineca-Lower Chilako","LC-f-03-02a",1171321.72139202,955245.071986902,"Chilcotin",1,21,"NULL",NA
"1827","Omineca-Lower Chilako","LC-f-03-02b",1169066.5254829,955981.705101681,"Chilcotin",1,19,"Pekania pennanti","LC-f-02-02b_3_2436"
"1828","Omineca-Lower Chilako","LC-f-03-02c",1169472.54830954,955567.232849824,"Chilcotin",1,20,"Pekania pennanti","LC-f-02-02b_3_2436"
"1829","Omineca-Lower Chilako","LC-f-03-03a",1174415.50250068,954279.960971118,"Chilcotin",1,16,"NULL",NA
"1830","Omineca-Lower Chilako","LC-f-03-03a",1174415.50250068,954279.960971118,"Chilcotin",2,21,"Pekania pennanti","LC-f-02-02b_3_2436"
"1831","Omineca-Lower Chilako","LC-f-03-03a",1174415.50250068,954279.960971118,"Chilcotin",3,19,"NULL",NA
"1832","Omineca-Lower Chilako","LC-f-03-03b",1172909.5665497,955410.780689397,"Chilcotin",1,19,"NULL",NA
"1833","Omineca-Lower Chilako","LC-f-03-04a",1178325.28754394,955411.513534067,"Chilcotin",1,23,"NULL",NA
"1834","Omineca-Lower Chilako","LC-f-03-04b",1179288.61502538,952779.908940683,"Chilcotin",1,21,"NULL",NA
"1835","Omineca-Lower Chilako","LC-f-03-05a",1184261.84881371,953585.097384722,"Chilcotin",1,13,"NULL",NA
"1836","Omineca-Lower Chilako","LC-f-03-05a",1184261.84881371,953585.097384722,"Chilcotin",2,22,"Pekania pennanti","LC-f-02-05a_3_2590"
"1837","Omineca-Lower Chilako","LC-f-03-05b",1180692.41523252,954273.033748504,"Chilcotin",1,23,"Pekania pennanti","LC-f-02-05a_3_2590"
"1838","Omineca-Lower Chilako","LC-f-03-05c",1181374.22247746,955411.28355772,"Chilcotin",1,21,"NULL",NA
"1839","Omineca-Lower Chilako","LC-f-03-06a",1187386.01361713,954590.982479475,"Chilcotin",1,14,"NULL",NA
"1840","Omineca-Lower Chilako","LC-f-03-06b",1187902.30452508,953507.548939681,"Chilcotin",1,24,"Pekania pennanti","LC-f-03-06b_2_2347"
"1841","Omineca-Lower Chilako","LC-f-03-06b",1187902.30452508,953507.548939681,"Chilcotin",2,20,"NULL",NA
"1842","Omineca-Lower Chilako","LC-f-03-06b",1187902.30452508,953507.548939681,"Chilcotin",3,19,"NULL",NA
"1843","Omineca-Lower Chilako","LC-f-03-07a",1189739.30641243,955499.933331451,"Chilcotin",1,15,"NULL",NA
"1844","Omineca-Lower Chilako","LC-f-03-07a",1189739.30641243,955499.933331451,"Chilcotin",2,21,"NULL",NA
"1845","Omineca-Lower Chilako","LC-f-03-07a",1189739.30641243,955499.933331451,"Chilcotin",3,20,"NULL",NA
"1846","Omineca-Lower Chilako","LC-f-03-07b",1193523.59025631,955303.999304601,"Chilcotin",1,20,"NULL",NA
"1847","Omineca-Lower Chilako","LC-f-03-08a",1194681.35205925,954731.658552935,"Chilcotin",1,15,"NULL",NA
"1848","Omineca-Lower Chilako","LC-f-03-08b",1195386.39649657,953530.737248012,"Chilcotin",1,20,"NULL",NA
"1849","Omineca-Lower Chilako","LC-f-03-08b",1195386.39649657,953530.737248012,"Chilcotin",2,20,"NULL",NA
"1850","Omineca-Lower Chilako","LC-f-03-08c",1194855.29158296,956470.817895884,"Chilcotin",1,20,"NULL",NA
"1851","Omineca-Lower Chilako","LC-f-03-09a",1200836.64759684,953472.713951026,"Chilcotin",1,12,"NULL",NA
"1852","Omineca-Lower Chilako","LC-f-03-09a",1200836.64759684,953472.713951026,"Chilcotin",2,23,"NULL",NA
"1853","Omineca-Lower Chilako","LC-f-03-09a",1200836.64759684,953472.713951026,"Chilcotin",3,NA,"NULL",NA
"1854","Omineca-Lower Chilako","LC-f-03-09b",1200395.38378079,952903.852137046,"Chilcotin",1,19,"NULL",NA
"1855","Omineca-Lower Chilako","LC-f-03-09b",1200395.38378079,952903.852137046,"Chilcotin",2,22,"NULL",NA
"1856","Omineca-Lower Chilako","LC-f-03-10a",1204657.89086628,954171.851744921,"Chilcotin",1,14,"NULL",NA
"1857","Omineca-Lower Chilako","LC-f-03-10a",1204657.89086628,954171.851744921,"Chilcotin",2,23,"NULL",NA
"1858","Omineca-Lower Chilako","LC-f-03-10a",1204657.89086628,954171.851744921,"Chilcotin",3,20,"NULL",NA
"1859","Omineca-Lower Chilako","LC-f-03-10b",1205750.44277541,954383.82886452,"Chilcotin",1,22,"NULL",NA
"1860","Omineca-Lower Chilako","LC-f-04-01a",1162975.36038022,950444.864970069,"Chilcotin",1,20,"NULL",NA
"1861","Omineca-Lower Chilako","LC-f-04-01b",1165305.46938058,949023.734935536,"Chilcotin",1,20,"NULL",NA
"1862","Omineca-Lower Chilako","LC-f-04-01b",1165305.46938058,949023.734935536,"Chilcotin",2,20,"NULL",NA
"1863","Omineca-Lower Chilako","LC-f-04-02a",1168851.03630706,948144.03775912,"Chilcotin",1,15,"NULL",NA
"1864","Omineca-Lower Chilako","LC-f-04-02a",1168851.03630706,948144.03775912,"Chilcotin",2,21,"NULL",NA
"1865","Omineca-Lower Chilako","LC-f-04-02b",1169160.22203063,950913.880330713,"Chilcotin",1,20,"NULL",NA
"1866","Omineca-Lower Chilako","LC-f-04-02b",1169160.22203063,950913.880330713,"Chilcotin",2,20,"NULL",NA
"1867","Omineca-Lower Chilako","LC-f-04-03a",1173396.32452366,949198.088665517,"Chilcotin",1,20,"NULL",NA
"1868","Omineca-Lower Chilako","LC-f-04-03a",1173396.32452366,949198.088665517,"Chilcotin",2,21,"NULL",NA
"1869","Omineca-Lower Chilako","LC-f-04-04a",1177607.09312542,949425.803679677,"Chilcotin",1,11,"NULL",NA
"1870","Omineca-Lower Chilako","LC-f-04-04a",1177607.09312542,949425.803679677,"Chilcotin",2,25,"NULL",NA
"1871","Omineca-Lower Chilako","LC-f-04-04b",1176786.99086371,950585.691420684,"Chilcotin",1,20,"NULL",NA
"1872","Omineca-Lower Chilako","LC-f-04-04b",1176786.99086371,950585.691420684,"Chilcotin",2,20,"NULL",NA
"1873","Omineca-Lower Chilako","LC-f-04-05a",1181177.19501071,951551.87329124,"Chilcotin",1,11,"NULL",NA
"1874","Omineca-Lower Chilako","LC-f-04-05a",1181177.19501071,951551.87329124,"Chilcotin",2,22,"NULL",NA
"1875","Omineca-Lower Chilako","LC-f-04-05a",1181177.19501071,951551.87329124,"Chilcotin",3,23,"NULL",NA
"1876","Omineca-Lower Chilako","LC-f-04-05b",1181804.92361798,948450.285035445,"Chilcotin",1,22,"NULL",NA
"1877","Omineca-Lower Chilako","LC-f-04-06a",1187892.13903134,949010.554294272,"Chilcotin",1,18,"Pekania pennanti","LC-f-04-06a_1_2069"
"1878","Omineca-Lower Chilako","LC-f-04-06a",1187892.13903134,949010.554294272,"Chilcotin",2,20,"Pekania pennanti","LC-f-04-06a_1_2069"
"1879","Omineca-Lower Chilako","LC-f-04-06b",1189109.71775692,949336.249037615,"Chilcotin",1,20,"NULL",NA
"1880","Omineca-Lower Chilako","LC-f-04-06c",1187467.78362414,948324.958871132,"Chilcotin",1,20,"NULL",NA
"1881","Omineca-Lower Chilako","LC-f-04-07a",1193351.18808381,949052.282190462,"Chilcotin",1,15,"NULL",NA
"1882","Omineca-Lower Chilako","LC-f-04-07a",1193351.18808381,949052.282190462,"Chilcotin",2,20,"NULL",NA
"1883","Omineca-Lower Chilako","LC-f-04-07a",1193351.18808381,949052.282190462,"Chilcotin",3,20,"Pekania pennanti","LC-f-04-07a_3_2176"
"1884","Omineca-Lower Chilako","LC-f-04-07b",1191595.23337836,948492.936031871,"Chilcotin",1,20,"NULL",NA
"1885","Omineca-Lower Chilako","LC-f-04-08a",1194839.58981287,950221.710529949,"Chilcotin",1,15,"NULL",NA
"1886","Omineca-Lower Chilako","LC-f-04-08a",1194839.58981287,950221.710529949,"Chilcotin",2,20,"NULL",NA
"1887","Omineca-Lower Chilako","LC-f-04-08b",1194288.69642558,949788.753369046,"Chilcotin",1,20,"NULL",NA
"1888","Omineca-Lower Chilako","LC-f-04-08c",1194997.38598477,951375.882924212,"Chilcotin",1,20,"NULL",NA
"1889","Omineca-Lower Chilako","LC-f-04-09a",1199586.78795375,950517.374166343,"Chilcotin",1,13,"NULL",NA
"1890","Omineca-Lower Chilako","LC-f-04-09a",1199586.78795375,950517.374166343,"Chilcotin",2,23,"NULL",NA
